contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_owner,inp_tickLower,inp_tickUpper,inp_amount,inp_amount0,inp_amount1
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12392722,0x8fa3c2beeec3f6495b64bd2976a5e5822860dbfd2e3adeff4ca772aca81e3b66,255,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,194240,194860,216220737548362160,218056981365,50221811803655632631
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12392796,0x0c37feffcdfa087042def6881f0fcb055095c605815cb14ddeac1bf1a185adfb,101,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192380,196800,9306847726189586,58585700640,16177217788246828513
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12392843,0xac9996d46172f0fac6cc60ae8b5a7f5cecbbdf7140e868c2b9cba971bdb66375,312,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,194290,194490,1803960336389878035,0,299999999999999999971
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12392850,0xd1fa713dd4db8366ae29184861b1fec7f26554143282ec4e694a34579080f7c5,249,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,194390,194720,87946150577074554,44116130397,11827023431847427534
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12393132,0x5082b1e0e2f5090c7a02c424667e742688f6d04897c6e457635d4e1eaa78c025,145,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,195280,195610,488779225041382274,460000000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12393158,0x9fc5b9bf14c70196efeb783241366e6af64ee505c5e3d8db91aa6f87dee03f56,90,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,194490,195280,376685399220558292,800037189037,20396140092222524550
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12393234,0x6d6552dad67f910e50437e036f18c16f0f67dd12dc63bcc7deacd2efbc3435a0,290,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,194570,194590,7204536806294931,100000000,92744470814437155
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12394073,0xc2ff8406a7fae716f145be29aaa01d9e9b7ed4c9235defc640672482b816f4a3,160,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193890,194710,139939262452250889,153335218554,51999999999942840026
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12394089,0xb8b7b144f48690bce6f326f6a9060d5b8d2f85d33a2e64e56d25d0ce7fe180ce,97,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193890,194710,18127570179628190,21813460556,6199999999920251462
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12395433,0x97809e7a653383f175448df6ffc93e33449c2cfdabf952a37af7ced888dbf5ef,246,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192440,195410,31734737085830239,148238158098,34668299999943220801
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12398439,0xf7cfb00ba9d3c345b3ae86ae5ad3dc14a1d9dfdb6fd9ebc27bb1f136f8f38dab,210,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192180,195210,8789566330775997,42596779830,9611305227467329333
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12398541,0x081f5ffd8e808916ca7c006ccb0eff9f4e5bb2aa613add9e7155c78d930d0d88,128,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193320,193840,9252801780105037,7124188531,1999999999870605999
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12399396,0xf3ad8ab610e780e1ecdf8170d2236634cff0e03af6f690931e0a53e6d5ae906a,299,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192770,194570,3568138118406233,10581173366,2314856209147025360
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12399446,0x4b7f0eb257b63e52dd1ecfcdb9ec6d3a3a884063bfbc8f7d40638a7061d83e7c,102,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193150,194190,139217280535497683,223941735798,56999999999754640232
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12401402,0xddd796001c2aecd04f5ff827b0ad28c0edf984bcced82a0abc58b3d1839b3871,395,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193230,194050,8160176899294732,10895496300,2508895828572487386
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12403630,0x8c474fd5a9dddb22a49a0c28bb6a8c61e24499ccfe3a74fa94117464b9da0bc3,179,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193600,193740,413099237360090432,180240030000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12404683,0x0c1eeb912c9add530736727a1ef96eddf0e278fa591100b19bd0b8b5570983aa,261,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192180,195210,20551047142600747,131281483734,14571294933566004056
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12405136,0x34e5d101413f67972527d33e77371d391877afff0fb79ef86653801514737804,373,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192580,193560,151166904946441695,234805962477,56999999999996282235
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12409238,0x48d606e74308cd314b1ac114e629962cef207767c5b67a80948cf496693ded9c,160,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,170410,239490,20688436061981,1178692326,223193369088817106
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12424831,0x9ecc56d87aa0dedaecd8e3677ffda5a16d4f3680eb9c390b75b3867738788f8a,178,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192180,195210,16415178775915325,86462856382,16196043853698790929
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442315,0x4b5903329b95665a346441a7bcb8beed286ffaf6cf6adb068efd9473fb7486af,283,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,150285124454,1000000,321409342878466
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442322,0x9f17d2b34a9910a38328d5c2e5da9b3f2f696e4eb08b924faa652f2a7f5d09cf,296,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,150285124453,1000000,321409342876327
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442336,0xfa034ae017d97e27e8d80c62e5ef6f93c1442bd6ca7bdc6e6269a7a4b5a2efa0,260,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,150100149300,997278,321409342875303
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442343,0x4cf014f9dfd42f6e131305e4a1b3f6d69b04569ab41a50a37b617ca18c013d47,299,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,149649242339,1000000,318928177202551
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442362,0xcc14bf4668ff6718e1a65aa9661daca6f44c53dc34454715366dfa591e0bfd73,328,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,142729065399,928508,310887404504942
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442364,0x92114552d0eea97e8c2b05129309c75670e897532c3a2e8c55e68ca0b2d3728b,93,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,30143650772,196096,65657834475501
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442371,0x7822ea60efb72c4a9ebe18ef147b0877fb1794812fed1eb97152fb48b8b20002,14,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,12050479113,78412,26242861995918
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442395,0x1987eef91c537a8fa8a252c8b6ba040dfecc27f8fc8a765c37d4b68a16885273,301,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,148360524145,994999,315225945125673
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442409,0xe7595e9d419c43aaa9ddbb89805af611666a1a9751672cca737fccece29f1138,164,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,149224193848,995238,318531581527634
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442426,0x575462ac363f0572238c45699c2a9f18f19e65b6ff795a07923a6d7b44aaed64,200,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,152125119565,1000000,328594622449012
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442440,0x7dfbf326675a3243af9df5c6d0fc58c95af03459923aebc5270c92447f28269a,102,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,150526372458,1000000,322350944755313
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442459,0x9a678676f3dec6656a9fd1003e238531c5f9d2fa17a2156b2ecfb9dd3c36ac94,215,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,149593620066,979975,324026592871079
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442481,0xc108cbe6779357da2b1e7d21a036ff07d7c9c425507590fbd724d47cd082e5f7,246,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,149078962546,973833,323648925302304
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12442487,0xf623e58961458ee1fc9381cd3bea5547977dfebb03b3103862f96bbd25b6db9c,167,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,191150,196260,147384131873,1000000,310098416531597
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12443450,0xd65bd62812ba8ccf645ed5d18bc73de54b5871078a6d1b988fb7a70ccb0e9ddd,301,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,196260,278216711947063,1938743616,1725610763663719537
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12444406,0x7627640c10f47d6c1fdd843eb846a7e8d92d8bbe4845ec6be89426f6dead65e6,415,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,194800,72620783053817,211033962,448815508441189960
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12445718,0x4e658a20e90685a4338d60761df1b70fb4fc025cbc7b60ae9caaa5caf8aa54fb,249,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193680,193890,35416386370631,0,5999999999999844
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12449306,0xc76e4bef70a197e4bf24ed504d6b2577e96a383fc7b6229d3ee44b3536c8180d,70,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192890,196950,568198162192893,2994933445,999999999907106425
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12457230,0x639c66d0c0c3db3e20cdef0174c23ff55cefdc94eb58bb56302a66e81b65dc75,152,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,192180,195210,2496956114355504,3696173411,4999999999875930828
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12460152,0x52bf62453792a71c87134cde0776247bf177a2034c617bde7ab7113c865f957d,212,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,194800,14258525496641792,0,99499999999999994401
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12464311,0x855be8f87de59d200c75ab9c44526cd1e68f487581211ab6a81cf6a856eb9613,124,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193380,203190,796188866342830,12080703182,2182505548279626565
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12467051,0xe3b60571e2b2585805ac2f68695dc765a1971e3afe8e36e7068382594f4ed62a,235,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,189320,207240,465591665137148,9256455396,3029702007103269289
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12469072,0x94ec13f6f20b292c69da20bd49115e9278b9bb9b4fda82819fc0c6124dc116e2,168,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,190660,199820,461461115346930,2202193489,2749999999319907307
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12470423,0xe4f8373c18d11d0522c0d17953803bd276aa77f975d3e17ca3db90ddaa365074,307,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,197470,3997315314103670,68616360,37559268957763657601
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12470498,0xbfb05ca91d36f2f7cc3e3ae39906b5d933f8a9f18cd1d40915f158e1fb561123,172,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,197470,6639665809738471,0,62429999999999994117
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12471052,0xc54d2699a9eadfe40f3cf448dc5432b524dd30be5da165bc3246220936eba7d3,173,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,195930,199920,575922928548959,3570215560,772696215435034161
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12471729,0x421da152cd345f2ab0ffd05b48daf548139003e52bef74583ebde03fd312f18d,224,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,195650,197310,139455746224597,320728468,99999999869771485
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12473642,0xfafbcd1c048798b9b99c34f7ec065a2baa5634457dc14a0687599bd78786bc6e,261,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196890,197090,27657612418227429,7450335819,2552415572420826007
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12488091,0xa11b44e6b7cc35d8620f57f0a7c46a7c6a241705430a6613cb5c07da0275d608,239,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,198960,9171812405758769,0,99999999999999994563
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12488470,0x0349bee107fc63248cae510797bea748442f45a5830bd6ae99419c5bf8022b2e,276,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198080,199900,235733552931194,525186597,208858189456141184
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12488808,0xa283219cefb23aaa5f85ccdaef7a2e980cebaf1d77321883a791aff2cc575864,276,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,200310,98553781047908,240202844,290049977265534031
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12490127,0x980c2c5c43aca21260b2abc30471919d0e900e42c038e03a62a966d06f1bbba7,337,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199580,199600,13120974654567686,213344654,183674185270682143
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12494419,0xb2d6456ea3e66feb247941b3c4c8bde3887afa974fc8f3f85b8ca6d9b287378c,132,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199570,199580,185601854241093028,0,2000000000000000000
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12495004,0x580f32e33099cc72b9a99bbaafdfeef1e7dee4058970c697308242bd79569677,308,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198490,200820,130077576477474,260408296,197101359616158257
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12495856,0xfc3d9733b9f1310cee97b86459ab6e49931a4c1d53b402334438951d0f828de2,192,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198490,198900,118260269698663828,0,49999999999999999767
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12496266,0x4b7bce01c764b1dca31e5d08a6082b3511a6848376721dd217448fcc37a3b89a,331,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199100,199110,427034298235719974,5062668608,2250469119909369197
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12497291,0x7e932205fb3e9a33c83b17ecc211b952ea4458bf8ebed9cf1fc56935abdb77ab,186,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,354080,354240,10290256569350049386,1680325614,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12498921,0x416d189ffc2967289b813e30f90a158a59fd5b3fd001b69f988ccc15492e984e,313,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196750,198860,8015096682730976,20950000000,8095106746391288976
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12500958,0x322769e969f0b9f7d97e84f485ed78a8d77aafd55dd636f203eb3aa10a302f33,198,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197660,197810,101353381198462976,19795828371,7264480908588399497
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12501361,0x364cca6e7865590215f2d099f94f445b1445712756a15d7db2114531c01bd5c7,77,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,184210,197470,10635376917729411,0,99999999999999994903
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12510511,0xbb1ae5f5f51a1393908d64d229dc207f02ca35ebb14736b8a8367a4d5783e0e7,272,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,195610,197500,2756445593652328,2745499795,3812186753053213865
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12511146,0xc97f5413a38d157b8be72e2f0da8913b192eca0fb51dd13d03b2c5d69be87ef8,248,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,352340,357040,2096217745770108282,9814561412,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12517985,0xc37a3cd9217fe95085479bcbfa742c10e9a80c89d7585787cecdc60873cb6e94,253,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196630,197380,3028907118142628,2776859694,1135190649887477942
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12518821,0xc9f30876767458cb75fbd7af29b8a11274f82703a5ae86713e961d071bbced41,298,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196020,197880,503423417369636,1021968188,499999999730279663
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12519231,0xf2d3c44a123b43c14719ec06d5bef000c10151bd618fb4c888315e6d691907a8,300,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198080,199900,3369840758740,14654870,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12520707,0xcf6717227ddc4a54fb3f2b9c9923199c74d7350b489feafafe5255cb624d2a2d,390,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,220330,220340,32878876206952048,270141145,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12524356,0x2a241a6ddf7d9b2d86f0bcd114261da7ddd85cc394487c35b0d0a343492202d0,244,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197940,198170,1871954448795638389,0,429999999999999999797
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12529359,0xa70fd5b435a0d4156840ee2f3b5f2318c14a0e403059c93eda637f333a09383b,237,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,69080,287310,102845858174893,4988694874,2092055603857330638
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12529385,0x9412a563d2acc073d3c30376b69c0e1c983f81f50aba362d9376426294574411,320,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,169160,226270,14465742111463,532672885,226853831694083778
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12529666,0xc6095cdf43bef07db432c52ca9eda4c82934a20253f5967109d6a58a7becfe3f,281,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,187090,198550,11197440945202056,0,99999999999999995681
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12531143,0x15a99a131626e3f92658c2a07a3311cb57474c960e023dbc583ad687ff91e5ed,316,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,199130,199360,2274924616236063,1233990000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12531694,0x8bc4331b65280891957ca82d7687975f708084463c1134c392c65ecfeb25170a,136,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,189320,199110,6134764542154483,0,49999999999999997422
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12539909,0x228e0b9ca816f243b30a15a09d071f6598976d9871fd1f871567fd79d86f5555,185,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193380,201360,80782674860858,460735060,400748693237978074
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12540464,0x0608fcdc4c3340dabc0cc0f9e34a0ee96bfaa3209b0d7afe8f8224c2303cff66,114,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,198750,198760,6248048484313328,69037497,35070665726735380
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12542359,0x5fff8a8af644767558d4fd41ed774da355529b98f3e9ceab10e4ecb6522f4346,201,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196440,199360,697943575399060,2412367091,999999999719987536
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12543658,0xacb99dd4fe7e3d7dc728a40b739d47dde78f9bb11478fee03f025a41a07ef301,142,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196950,199360,200113967902445,860347096,126065673773774879
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12544978,0x644fb2f8902870c2c3031dee4885ef5d41ec229a6af16479fdc3093d75abe10e,80,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,193380,214200,1060952159554642,30904014743,3840928173420150716
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12545405,0x06065dcb63c83873d7d460f37a895d230ecb49785666697faf18450e6216ecf3,292,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197230,199360,18405370664996242,97000000000,0
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12546454,0x5573e2ae88c420e183098e1703283365cec2b04cd42ba3c77ae749e4718c5676,129,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196260,198490,82699218726303,200000000,98689035637328741
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12547857,0xaedd31b4e3495cefb3b8b58c025d242ec5b406d428ed348fc7ffeefdcae35790,6,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197760,197830,7915581921365047,760746506,249999999863137155
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12549767,0xb255a698089f006ce7218512547511bd1aa59fbcb77e876f2afd48e64818caab,82,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,196950,198910,7950820375322051,20412058920,7051875472313264409
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12551327,0x0522cf62102f9ff25f2bc951252028b2cf5ff21dc4608d269944bb874abad62b,330,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,172180,218230,3788903741302,124033108,53545244026340817
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12552381,0x7c988dd9743f5b279d298dccac31d4234b6311e9e06f2eeb4fe463d4033c284a,287,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,197610,197690,2465626441917231,249503596,97251053381118713
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12552504,0x17dba670e593654bf131b7e6f47e9a17ef01583f3c335441f0bab79f78748fdc,128,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,195610,199820,1343803137174379,6929759068,2599999999862450837
