n_row,block_number,vault_addr,token_n,vault_token_ratio,amount_per_share,diff_ratio
3,40765248,0x5a0834EBaFdF97DB54f45a43290b6B09D4226ec6,token0,435.6225172057897,436.034024746514,-0.4115075407243012
0,39524709,0x5394eb43700Ce8fBbF4CB83E8b52ea73b71426B6,token0,58892815076560.66,58892815076560.66,0.0
1,39566189,0x5394eb43700Ce8fBbF4CB83E8b52ea73b71426B6,token0,58875620644396.78,58875620301668.47,342728.3125
2,40756563,0x5394eb43700Ce8fBbF4CB83E8b52ea73b71426B6,token0,59535247862875.66,59887908998485.71,-352661135610.0547
0,39524748,0xac6c0264511EeEC305Da9Afc2e1ABa08409F99f6,token1,1.0,1.0,0.0
1,39566147,0xac6c0264511EeEC305Da9Afc2e1ABa08409F99f6,token1,1.0,1.0,0.0
2,39596481,0xac6c0264511EeEC305Da9Afc2e1ABa08409F99f6,token1,1.0,1.0,0.0
3,39596932,0xac6c0264511EeEC305Da9Afc2e1ABa08409F99f6,token1,0.9999999999999998,1.0,-2.220446049250313e-16
0,38790292,0xc9C785d61455A44E9281C60D19e97A5Fdd858510,token0,230333015473.77197,230333015473.77197,0.0
1,38907712,0xc9C785d61455A44E9281C60D19e97A5Fdd858510,token0,268331751567.569,268331752171.31042,-603.7414245605469
2,38924460,0xc9C785d61455A44E9281C60D19e97A5Fdd858510,token0,268687111706.13898,269109246603.97403,-422134897.8350525
3,40574123,0xc9C785d61455A44E9281C60D19e97A5Fdd858510,token0,268025175210.1584,268126818949.08038,-101643738.92199707
0,39589815,0x8AC3D7cd56816Da9fB45e7640aA70A24884e02f7,token1,1.0,1.0,0.0
1,39596269,0x8AC3D7cd56816Da9fB45e7640aA70A24884e02f7,token1,1.0,1.0,0.0
2,40308621,0x8AC3D7cd56816Da9fB45e7640aA70A24884e02f7,token1,1.012173042318135,1.0121730423181357,-6.661338147750939e-16
3,40870280,0x8AC3D7cd56816Da9fB45e7640aA70A24884e02f7,token1,1.0277209396031504,1.0277209396031692,-1.887379141862766e-14
4,41028467,0x8AC3D7cd56816Da9fB45e7640aA70A24884e02f7,token1,1.0265620292517053,1.026562029251717,-1.176836406102666e-14
0,26550667,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
1,26582457,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
2,26924214,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
3,26936601,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,0.9999999999999999,1.0,-1.1102230246251565e-16
4,26941535,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
5,26943932,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,0.9999999999999999,1.0,-1.1102230246251565e-16
6,26944394,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
7,26946672,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
8,26968758,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
9,26972760,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
10,26996821,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
11,28840717,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,0.9999999999999999,1.0,-1.1102230246251565e-16
12,29095247,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
13,29248253,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,0.9999999999999999,1.0,-1.1102230246251565e-16
14,29248775,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,0.9999999999999999,1.0,-1.1102230246251565e-16
15,29248943,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0,1.0,0.0
16,29298759,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.011139727266251,1.0111394663711695,2.608950815385924e-07
17,29299002,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0111396945012472,1.011139499076323,1.9542492424307056e-07
18,29327170,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.011605966245737,1.0116188452001418,-1.287895440471587e-05
19,29337588,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0116288731379928,1.0116288151383799,5.7999612890213825e-08
20,29337994,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0116165906697623,1.011650177644848,-3.358697508581976e-05
21,29348541,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0116164698682308,1.0116164307502462,3.911798462929994e-08
22,29375485,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.011621379533663,1.0116217081772667,-3.2864360366424705e-07
23,29437556,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0116640434879087,1.011664019097482,2.439042678936687e-08
24,29458112,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0116700740206628,1.0116722260747204,-2.1520540576247527e-06
25,29490743,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.0117140980919443,1.0117140350761478,6.301579658085643e-08
26,31290961,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1048345046365065,1.1048334277121192,1.0769243872221779e-06
27,31399595,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1067581560003996,1.1067588009508422,-6.449504426075947e-07
28,34225930,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1799532086818914,1.1799834847233692,-3.027604147787244e-05
29,34244699,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1798876092248067,1.1799121735398026,-2.456431499586742e-05
30,34269393,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1785693086521485,1.1786417322834646,-7.242363131609864e-05
31,34307038,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1786671211635924,1.17872215133968,-5.50301760875449e-05
32,34348781,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.180527464590994,1.1805279776048956,-5.130139015818713e-07
33,34354854,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1813374050865917,1.181335700670233,1.7044163587165428e-06
34,34390364,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.182616730312048,1.1826440353813052,-2.7305069257188563e-05
35,34432503,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1825954723168202,1.182614032820778,-1.8560503957765206e-05
36,34473223,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1800487816083693,1.180059132720105,-1.0351111735751317e-05
37,34512511,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1827161592339175,1.182710310542966,5.8486909515487184e-06
38,34557184,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.182421089732495,1.1824337396014704,-1.2649868975422862e-05
39,34597415,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1865380544000061,1.1865506278300524,-1.2573430046236567e-05
40,34636103,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.187717527308983,1.1877539175856064,-3.639027662338812e-05
41,34675643,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.1869877944241847,1.1869942383634362,-6.443939251532527e-06
42,36693886,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.221587432878526,1.2216034342731175,-1.600139459156935e-05
43,36900424,0x4aEF5144131dB95c110af41c8Ec09f46295a7C4B,token1,1.2061970661300507,1.2061962835604305,7.825696202168331e-07
0,40310572,0xFc089714519E84B7ce0a4023bfEE0D99F6d767dA,token0,6.940027800073515e-12,6.940027800073515e-12,0.0
1,40382254,0xFc089714519E84B7ce0a4023bfEE0D99F6d767dA,token0,6.91697901582627e-12,6.916980852791759e-12,-1.836965488500341e-18
2,40543827,0xFc089714519E84B7ce0a4023bfEE0D99F6d767dA,token0,6.8139461338006866e-12,6.820730260845202e-12,-6.784127044515073e-15
0,37678381,0x21e6910A769d10ef4236107493406a9788C758a3,token0,14070436605647.873,14070436605647.873,0.0
1,37734177,0x21e6910A769d10ef4236107493406a9788C758a3,token0,14070436605647.871,14070436605647.873,-0.001953125
2,37932696,0x21e6910A769d10ef4236107493406a9788C758a3,token0,14073949713257.602,14073976540780.086,-26827522.484375
3,38953173,0x21e6910A769d10ef4236107493406a9788C758a3,token0,11054764125765.285,11071218437509.865,-16454311744.580078
